ID,Feature,Category,swap_proportion,hellinger_casuality,wasserstein_casuality,cramers_v_casuality,total_variation_casuality,JS_casuality,Casuality,Importance,combined_scores
F_20,Walc,>=0.5,0.7,6.004951136879332,0.18447880859481522,31.88584848706398,4.325412179227643,1.4220620747347896,16.667,41.026,0.0028155954358191175
F_21,health,<=0.75,0.7,3.839248773899692,0.034276411874624116,17.30501853271893,1.4076095490716185,0.7347208653871776,10.656,36.885,0.0001826591391012844
F_21,health,1.0,0.7,1.9949986334639762,0.06532723130839121,12.489701214214085,0.9739779411764705,0.4441937214944395,8.046,29.885,0.0001680313542871829
F_22,absences,>=0.04,0.7,11.49822669419079,0.0783484278297454,53.836786643205485,6.6253166815343425,2.483169248223927,23.958,35.417,0.002421870983598053
F_22,absences,<=0.02666666666666667,0.7,10.84113118736825,0.24586468689131025,45.940704495562684,6.176158389807533,2.134669796106025,22.124,41.593,0.006738495426923822
F_0,sex,0.0,0.1,0.2408662102560397,0.0046658441782941856,2.4812993683382647,0.05850790911705489,0.046933695625523554,1.724,32.759,8.668332469999356e-07
F_0,sex,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,40.217,0.0
F_1,age,>=0.4285714285714284,0.1,0.2661543680613432,0.005695825027728609,2.7528636159888658,0.07870077220077198,0.054577143061627906,1.905,26.667,1.3610836125189553e-06
F_1,age,<=0.2857142857142856,0.1,0.49845359458335886,0.013318198318983463,4.248236038309561,0.16873114754098342,0.10251840942566282,2.913,46.602,6.7750737920904415e-06
F_2,Pstatus,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
F_2,Pstatus,1.0,0.1,0.05196481247782757,0.0004345633599688134,0.7478546463974,0.00555183465959322,0.007959453233878078,0.526,35.263,9.748918716962515e-09
F_3,Medu,1.0,0.1,0.8148424364593048,0.011865056335102202,7.111087795863127,0.3084696356275305,0.21688266805397258,4.762,42.857,8.944564235434982e-06
F_3,Medu,<=0.75,0.1,1.0013588299830267,0.008959286872288325,6.1280802526505855,0.2308485768500944,0.17569754523238584,4.138,35.172,7.6053388525298595e-06
F_4,Fjob,>=0.75,0.1,0.13346855828430615,0.0028657915134725274,1.9370753416778475,0.036187499999999886,0.03262334975313747,1.351,36.486,2.6256438177717263e-07
F_4,Fjob,<=0.5,0.1,0.07369914469288853,0.0008738864230461615,1.0630970094465757,0.011229928635147195,0.013429896152853397,0.746,37.313,3.334146490321407e-08
F_5,reason,<=0.3333333333333333,0.1,0.20691581055057703,0.0,2.12671297873159,0.02197087912087907,0.037689829094751395,1.481,36.296,0.0
F_5,reason,>=0.6666666666666666,0.1,0.0,0.0,0.0,0.0,0.0,0.0,35.616,0.0
F_6,guardian,0.5,0.1,0.36926291009642587,0.0024370116373666935,3.121541974460932,0.061859131859131715,0.06621244153657588,2.158,38.129,5.305180101319501e-07
F_6,guardian,0.0,0.1,0.22979116696468996,0.008491066022841921,3.3716382710172565,0.10934188034188033,0.07337699840565892,2.326,30.233,1.8032010938045318e-06
F_6,guardian,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,34.615,0.0
F_7,traveltime,<=0.3333333333333333,0.1,0.26727927042197275,0.0038310870357520137,2.244387176427564,0.04812355171687384,0.0405134362362301,1.562,37.5,7.526927088151079e-07
F_7,traveltime,>=0.6666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
F_8,studytime,<=0.3333333333333333,0.1,0.18260564779851732,0.0026818539024593994,1.87320173589825,0.033967974513749125,0.03104940608539807,1.307,42.484,3.3155415183770595e-07
F_8,studytime,>=0.6666666666666667,0.1,0.17960461803173103,0.005188623428981678,2.6191503015668656,0.06501149425287349,0.050801226401425516,1.818,20.0,7.379363475196576e-07
F_9,schoolsup,0.0,0.1,0.14041214692999993,0.0015854915945899318,1.4358166000666868,0.020040178571428476,0.020963142101554314,1.005,37.688,1.316319491580843e-07
F_9,schoolsup,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,22.222,0.0
F_10,famsup,0.0,0.1,0.09978034335096168,0.001601426984253582,1.4434034359176922,0.020730706075533643,0.021131269676234,1.01,35.354,9.709437320653493e-08
F_10,famsup,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,37.615,0.0
F_11,paid,0.0,0.1,0.09316125126728401,0.0013964545018584054,1.3464209800576334,0.017701929824561306,0.019063985647409427,0.943,34.906,7.475332588919233e-08
F_11,paid,1.0,0.1,0.09681657077618064,0.001508158085927794,1.3997523365844349,0.019074074074074052,0.020192197830142197,0.98,39.216,8.534351355656895e-08
F_12,activities,0.0,0.1,0.462519761812159,0.0038224695094578945,3.93397227165538,0.09731147540983599,0.09278962611919374,2.703,40.541,1.17648099781232e-06
F_12,activities,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,31.959,0.0
F_13,nursery,0.0,0.1,0.21023026797113512,0.007107137679095888,3.0788078500903198,0.09268965517241372,0.06428850167033681,2.128,42.553,1.3367513575037342e-06
F_13,nursery,1.0,0.1,0.17352426516125366,0.0,1.7789772332635039,0.015433930225378091,0.028942406719743193,1.242,34.783,0.0
F_14,higher,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
F_14,higher,1.0,0.1,0.9239789098374867,0.019617480557107086,5.186108482504748,0.24188084112149574,0.1365756479728145,3.535,37.879,1.9886756384737175e-05
F_15,internet,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
