"Swap 
 Percentage",Measurement,Feature,studytime,Pstatus,Medu,Fjob,higher,goout,reason,internet,Walc,age,nursery,activities,romantic,famrel,sex,absences,schoolsup,famsup,freetime,guardian,traveltime,health,paid,,CDI,SUM,AVERAGE,SUM_COMBINED,RAW_NDI,RAW_NII,RAW_NDI_NII
10%,"Hellinger
 distance",health,0.0893/0.0893,0.0787/0.0296,0.1052/0.1052,0.07/0.07,0.0932/0.059,0.0515/0.0515,0.0695/0.0695,0.063/0.0198,0.0811/0.0811,0.0788/0.0788,0.0729/0.014,0.0657/0.0395,0.0856/0.0,0.0713/0.0713,0.0647/0.0198,0.0651/0.0651,0.0526/0.0198,0.0839/0.0395,0.0596/0.0596,0.0318/0.0159,0.0669/0.0669,-,0.049/0.0494,,0.08132642139225583,0.4292887438659526,0.7632601825896136,2.421732360268878,"[0.05146543603533878, 0.06947659993539758, 0.08110423670578111, 0.06507368928671506, 0.031800799759225847, 0.04904156075123846]","[0.08933332895312462, 0.0296377257478104, 0.1052251982978915, 0.07002644176649404, 0.05902542264911437, 0.05146543603533878, 0.06947659993539758, 0.019758483831873598, 0.08110423670578111, 0.01397135790348258, 0.039516967663747196, 0.0, 0.07127304246013909, 0.06507368928671506, 0.019758483831873598, 0.039516967663747196, 0.05956428224499873, 0.01590039987961292, 0.06688092548419225, 0.049396209579684]","[0.17866665790624925, 0.10832338704294493, 0.210450396595783, 0.1400528835329881, 0.15225484621689633, 0.10293087207067755, 0.13895319987079516, 0.08277140248659465, 0.16220847341156222, 0.08686351847414042, 0.1051770212116752, 0.08556779518756864, 0.14254608492027818, 0.13014737857343012, 0.07239930442868076, 0.1233897529104706, 0.11912856448999747, 0.047701199638838766, 0.1337618509683845, 0.09843777033092246]"
10%,"Wasserstein
 distance",health,0.0037/0.0037,0.001/0.0006,0.0027/0.0027,0.0021/0.0021,0.0032/0.0012,0.0012/0.0012,0.0018/0.0018,0.0017/0.0011,0.0016/0.0016,0.0028/0.0028,0.0023/0.0,0.0017/0.0013,0.0023/0.0,0.0018/0.0018,0.0022/0.0008,0.0009/0.0009,0.0021/0.0004,0.0022/0.0013,0.002/0.002,0.0008/0.0002,0.0016/0.0016,-,0.0007/0.0041,,0.0013684399578311498,0.006610702337677301,0.018841969665411264,0.06714693715626581,"[0.0009982961106377599, 0.001154191743705185, 0.001617940951211935, 0.000774490582636, 0.0006973429916552699]","[0.0036701733311941404, 0.00057129103671444, 0.00270267427391936, 0.002142922674550405, 0.00123744510853729, 0.001154191743705185, 0.0017967577486946052, 0.0010870937279519202, 0.001617940951211935, 0.0, 0.0013100205989032, 0.0, 0.00184822750622052, 0.0009315727083612736, 0.00041750547650190004, 0.0013221410898034201, 0.002049075496894945, 0.00018359246302022, 0.0015731638249221352, 0.00408900727420718]","[0.007340346662388281, 0.0015695871473521998, 0.00540534854783872, 0.00428584534910081, 0.00444421896853869, 0.00230838348741037, 0.0035935154973892104, 0.00274699468425186, 0.00323588190242387, 0.00225964754180031, 0.00299422289927607, 0.0023281891150597105, 0.00369645501244104, 0.0018631454167225472, 0.00254665954609508, 0.0035395834230242, 0.00409815099378989, 0.00095808304565622, 0.0031463276498442704, 0.00478635026586245]"
10%,"Total variation
 distance",health,0.0501/0.0501,0.0214/0.0075,0.0452/0.0452,0.0313/0.0313,0.0459/0.0182,0.0186/0.0186,0.0294/0.0294,0.0299/0.0135,0.0327/0.0327,0.0499/0.0499,0.0497/0.0025,0.0252/0.0165,0.0341/0.0,0.0295/0.0295,0.0284/0.0115,0.0174/0.0174,0.0268/0.0054,0.0368/0.0167,0.0281/0.0281,0.0139/0.0043,0.0233/0.0233,-,0.013/0.0471,,0.019583283932607297,0.2569916681842074,0.35687890999046973,1.476568547985399,"[0.02136823787068764, 0.04524414118257762, 0.04591146060413013, 0.018559764007509694, 0.029406591997734245, 0.03267631284565772, 0.01738924737263289, 0.013878049972137927, 0.012974578398532239]","[0.05014490858930685, 0.007465591658662241, 0.04524414118257762, 0.03128678661616889, 0.01815820265046269, 0.018559764007509694, 0.029406591997734245, 0.01350607725607724, 0.03267631284565772, 0.0025015634771732302, 0.01654692286271233, 0.0, 0.029474886214561048, 0.01738924737263289, 0.00537175951461664, 0.01671729071843486, 0.028052762656916787, 0.004292080468551053, 0.023293603435792287, 0.047094374338576536]","[0.15043472576792055, 0.03629942118801212, 0.13573242354773285, 0.09386035984850667, 0.08222786590505551, 0.05567929202252908, 0.08821977599320274, 0.05693478949633312, 0.09802893853697317, 0.054739326864543095, 0.05830840777032587, 0.03413281548533331, 0.08842465864368315, 0.052167742117898666, 0.03749574850082526, 0.07021762003347114, 0.08415828797075037, 0.022462210909240034, 0.06988081030737686, 0.10716332707568531]"
10%,"Jensen-Shannon
 divergence",health,0.0268/0.0268,0.0164/0.0069,0.0301/0.0301,0.0197/0.0197,0.0221/0.0134,0.0141/0.0141,0.0191/0.0191,0.0169/0.0072,0.0217/0.0217,0.0216/0.0216,0.0223/0.0033,0.0178/0.0119,0.0231/0.0,0.0195/0.0195,0.0184/0.0067,0.0136/0.0136,0.0141/0.0048,0.0232/0.012,0.0171/0.0171,0.0086/0.0042,0.0161/0.0161,-,0.011/0.0186,,0.016492011120394952,0.10464526788848008,0.20059584106495534,0.6535457512299865,"[0.01407972431110705, 0.01914521053140946, 0.02169057283607689, 0.013566784963403675, 0.008635881455394272, 0.01103508267069376]","[0.02681230828104749, 0.00685619379165796, 0.030110563361115384, 0.01971113667030319, 0.013355248684230561, 0.01407972431110705, 0.01914521053140946, 0.00722745076206872, 0.02169057283607689, 0.00330585426925974, 0.01191678566679932, 0.0, 0.01952395345238504, 0.013566784963403675, 0.00475940364233234, 0.0119977794539992, 0.01713229517205429, 0.004238714694168501, 0.016050060293484318, 0.01857436228413254]","[0.05362461656209498, 0.02322094267056718, 0.06022112672223077, 0.03942227334060638, 0.03550401927352553, 0.0281594486222141, 0.03829042106281892, 0.02416477585111939, 0.04338114567215378, 0.025609739725303872, 0.0297333126033467, 0.023087337967804773, 0.03904790690477008, 0.02713356992680735, 0.01887982462054599, 0.03521653766861042, 0.03426459034410858, 0.012874596149562774, 0.032100120586968636, 0.0296094449548263]"
30%,"Hellinger
 distance",health,0.1848/0.1848,0.166/0.0827,0.205/0.205,0.1658/0.1658,0.1802/0.125,0.1264/0.1264,0.1529/0.1529,0.1385/0.0639,0.1801/0.1801,0.122/0.122,0.1544/0.0648,0.176/0.0818,0.1751/0.0985,0.1595/0.1595,0.193/0.103,0.1633/0.1633,0.1663/0.0731,0.1814/0.0778,0.1288/0.1288,0.1062/0.0498,0.1271/0.1271,-,0.1329/0.1075,,0.16714768634921048,0.7022868082766494,1.6440256639792827,5.589114671878373,"[0.12635830497658054, 0.15294936686631957, 0.1287683788306653, 0.12706307125387345]","[0.18477301929284706, 0.08271284389430611, 0.20495267119823776, 0.16584645051076624, 0.12502890948441708, 0.12635830497658054, 0.15294936686631957, 0.06386042362514366, 0.1801069517485546, 0.06480747994473862, 0.08182565233031858, 0.09854239031286158, 0.15951381684733867, 0.16328399029452187, 0.07312729612052431, 0.07783178152862624, 0.1287683788306653, 0.04979452699562813, 0.12706307125387345, 0.10746950727643663]","[0.3695460385856941, 0.24868718415378815, 0.4099053423964755, 0.3316929010215325, 0.30524881952237926, 0.2527166099531611, 0.30589873373263915, 0.20232916044150054, 0.3602139034971092, 0.21916323143542163, 0.25785112654530484, 0.27362496553289856, 0.31902763369467735, 0.32656798058904374, 0.23945931658755687, 0.2592311597392566, 0.2575367576613306, 0.15594722617621404, 0.2541261425077469, 0.24034043810464112]"
30%,"Wasserstein
 distance",health,0.0075/0.0075,0.006/0.0025,0.0077/0.0077,0.0038/0.0038,0.0102/0.0047,0.0039/0.0039,0.0043/0.0043,0.0027/0.0023,0.0054/0.0054,0.0024/0.0024,0.0044/0.0017,0.0034/0.0021,0.0066/0.0041,0.0034/0.0034,0.0036/0.0026,0.0096/0.0096,0.007/0.0056,0.0049/0.0025,0.0027/0.0027,0.0041/0.0025,0.0038/0.0038,-,0.0039/0.0072,,0.00256186686491124,0.04622271729906385,0.06810040876525743,0.19270915599552296,"[0.00381891788696856, 0.00394395479750113, 0.005400893873755195, 0.0034090268053850203, 0.0034375724951702354, 0.00700512939013153, 0.00485217257475504, 0.004121616633935714, 0.003793145391276775, 0.00387842058527341]","[0.00746616840836937, 0.0024715735273565997, 0.0077016319234709755, 0.00381891788696856, 0.00470314186250493, 0.00394395479750113, 0.004270540161832636, 0.00232812814641025, 0.005400893873755195, 0.00174855955203469, 0.0021444029567163, 0.00407486701701145, 0.0034375724951702354, 0.009639711475443858, 0.005613528378205519, 0.00249701441181308, 0.002680058656531775, 0.00245966330971382, 0.003793145391276775, 0.00722275913445265]","[0.01493233681673874, 0.00849673354571177, 0.015403263846941951, 0.00763783577393712, 0.014946603850513562, 0.00788790959500226, 0.008541080323665271, 0.00497924806316832, 0.01080178774751039, 0.00614312791459985, 0.00555342976210132, 0.01063451830050638, 0.006875144990340471, 0.019279422950887717, 0.012618657768337049, 0.0073491869865681195, 0.00536011731306355, 0.006581279943649534, 0.00758629078255355, 0.01110117971972606]"
30%,"Total variation
 distance",health,0.1341/0.1341,0.1154/0.0534,0.1405/0.1405,0.089/0.089,0.1341/0.0837,0.0728/0.0728,0.0859/0.0859,0.0604/0.0324,0.13/0.13,0.0674/0.0674,0.0909/0.0301,0.0832/0.0385,0.1066/0.0642,0.0889/0.0889,0.0947/0.063,0.1352/0.1352,0.1067/0.0769,0.0982/0.0408,0.0644/0.0644,0.0636/0.0358,0.0719/0.0719,-,0.0632/0.0841,,0.0499371549531775,0.6016455573980166,1.1020551938950216,5.0398368093725745,"[0.07283067406401424, 0.08587488109391397, 0.12998709369818207, 0.06442607551427229, 0.06357551958732281, 0.07185261258136627, 0.0631615459057674]","[0.13412408008949175, 0.05335325583265079, 0.14045141907880893, 0.08897576130899733, 0.08372125884652945, 0.07283067406401424, 0.08587488109391397, 0.032402558766888, 0.12998709369818207, 0.03008061939319523, 0.0385143447799261, 0.06424087237231776, 0.0888837198776471, 0.13518524314224112, 0.07692677301405011, 0.04081801912684264, 0.06442607551427229, 0.03581316097069983, 0.07185261258136627, 0.08406525188681445]","[0.4023722402684753, 0.22205795555887178, 0.4213542572364268, 0.26692728392699194, 0.3015420718491656, 0.21849202219204272, 0.25762464328174195, 0.12520324988771275, 0.3899612810945462, 0.15109212381471845, 0.16021349140778302, 0.23505635624373358, 0.2666511596329413, 0.40555572942672335, 0.2605313688910665, 0.17987161916459918, 0.19327822654281687, 0.13520184152872247, 0.2155578377440988, 0.23129204967939632]"
30%,"Jensen-Shannon
 divergence",health,0.0574/0.0574,0.0476/0.0234,0.0595/0.0595,0.0495/0.0495,0.0458/0.0334,0.0369/0.0369,0.0447/0.0447,0.0358/0.0189,0.0574/0.0574,0.0304/0.0304,0.0392/0.0182,0.0492/0.0262,0.0484/0.0336,0.0479/0.0479,0.0537/0.0348,0.0486/0.0486,0.0453/0.0268,0.0493/0.0244,0.0384/0.0384,0.0309/0.0177,0.0329/0.0329,-,0.0354/0.0362,,0.03422255146688456,0.1840584860461968,0.4750340295864133,1.6318687279039548,"[0.03686921124045445, 0.04470248728719266, 0.03287988748342879, 0.03538434856823633]","[0.05737593077028409, 0.02339597762922474, 0.059468451352202245, 0.04951817825336525, 0.03335709168812806, 0.03686921124045445, 0.04470248728719266, 0.018857106920113432, 0.057407220264346116, 0.01817363431189267, 0.02622465156594685, 0.033602278747532834, 0.047905589850638516, 0.04860287319152533, 0.02680241320674519, 0.02441514018766979, 0.03838281789285775, 0.017680413015642334, 0.03287988748342879, 0.03616566680055403]","[0.11475186154056818, 0.07094647528998904, 0.11893690270440449, 0.0990363565067305, 0.07912276132855534, 0.0737384224809089, 0.08940497457438532, 0.054686963649063156, 0.11481444052869223, 0.057414109558339185, 0.0754520667154562, 0.08203863860142777, 0.09581117970127703, 0.09720574638305066, 0.07206370749548585, 0.07375689007132535, 0.0767656357857155, 0.04861180465293174, 0.06575977496685757, 0.07155001536879035]"
50%,"Hellinger
 distance",health,0.2218/0.2218,0.2369/0.1156,0.2763/0.2763,0.1964/0.1964,0.2248/0.1667,0.1812/0.1812,0.1968/0.1968,0.2171/0.1038,0.2222/0.2222,0.1687/0.1687,0.2097/0.1089,0.2194/0.125,0.2375/0.1363,0.2033/0.2033,0.228/0.1287,0.188/0.188,0.2062/0.1046,0.2244/0.1428,0.1865/0.1865,0.1684/0.0823,0.1661/0.1661,-,0.2028/0.1463,,0.2422206774101804,1.1928605826375724,2.353165084086823,7.457245783221153,"[0.19635446793342712, 0.19680988161611737, 0.20331017431045387, 0.18801579226071052, 0.16614958910668307]","[0.2218430628310804, 0.11562889538455842, 0.2763410506049876, 0.19635446793342712, 0.1667217650963063, 0.18124626319119425, 0.19680988161611737, 0.10376812593538343, 0.2222259401235415, 0.10886694153240102, 0.12504012502548792, 0.13634575157115308, 0.20331017431045387, 0.18801579226071052, 0.10463380055950408, 0.14284847780443743, 0.18650292694229176, 0.08229742183395514, 0.16614958910668307, 0.1462984544622194]","[0.4436861256621608, 0.3524977183266278, 0.5526821012099752, 0.39270893586685424, 0.3915447295940624, 0.3624925263823885, 0.39361976323223474, 0.3208323196235486, 0.444451880247083, 0.3185679954325182, 0.3443947622118264, 0.3738462449609281, 0.40662034862090773, 0.37603158452142105, 0.31088201386138614, 0.36729536809039703, 0.3730058538845835, 0.2507263694877, 0.33229917821336613, 0.3490599637911835]"
50%,"Wasserstein
 distance",health,0.01/0.01,0.0107/0.0037,0.0108/0.0108,0.0053/0.0053,0.0125/0.0115,0.0056/0.0056,0.007/0.007,0.0085/0.0054,0.0083/0.0083,0.0035/0.0035,0.0061/0.0049,0.0075/0.007,0.0098/0.0052,0.0069/0.0069,0.0071/0.0052,0.0047/0.0047,0.0079/0.0089,0.006/0.0042,0.0053/0.0053,0.0091/0.0097,0.0061/0.0061,-,0.0082/0.0096,,0.00469993332004899,0.07236653148169493,0.1086063186022149,0.296375500277049,"[0.010797995641070295, 0.00533397732672724, 0.01247354899918397, 0.00691859557146688, 0.0046827218510381, 0.00787176829464923, 0.005283423741379135, 0.006136949351165025, 0.008167617384966071]","[0.00996755854741271, 0.0036929109488315404, 0.010797995641070295, 0.005333977326727241, 0.011473337206061241, 0.005585217636992175, 0.007030152410254881, 0.00536175034785963, 0.008314492547761365, 0.004922002772103069, 0.00703873924303014, 0.00521537912169262, 0.00691859557146688, 0.0046827218510381, 0.00892704500675532, 0.00423357484366538, 0.005283423741379135, 0.009675202008782321, 0.006136949351165025, 0.009555146278636788]","[0.01993511709482542, 0.01437461907163173, 0.02159599128214059, 0.010667954653454482, 0.02394688620524521, 0.01117043527398435, 0.014060304820509762, 0.01384587381659061, 0.01662898509552273, 0.01105509780298937, 0.01452558492559427, 0.015049371278942542, 0.01383719114293376, 0.0093654437020762, 0.01679881330140455, 0.01020254711984412, 0.01056684748275827, 0.018751773840668128, 0.01227389870233005, 0.01772276366360286]"
50%,"Total variation
 distance",health,0.1824/0.1824,0.1816/0.0775,0.2282/0.2282,0.1289/0.1289,0.1926/0.1612,0.1221/0.1221,0.1347/0.1347,0.1515/0.0798,0.1935/0.1935,0.1084/0.1084,0.1543/0.0784,0.1451/0.0958,0.1656/0.0973,0.1389/0.1389,0.1438/0.1003,0.1101/0.1101,0.1461/0.1132,0.1312/0.0973,0.1197/0.1197,0.1613/0.1029,0.1237/0.1237,-,0.135/0.121,,0.09623121900617225,1.0449419934818756,1.8239298981324412,8.0599067086073,"[0.1289222319617627, 0.19258071945937077, 0.13471943347117796, 0.13892439715649635, 0.1101134512587187, 0.11972656307852178, 0.12372397808965493]","[0.1824046727862035, 0.07750296001050792, 0.22822716890832226, 0.1289222319617627, 0.1611876894515465, 0.12212335417396247, 0.13471943347117796, 0.07978222764160196, 0.19345000381958388, 0.07842942277583262, 0.09576726745881406, 0.09731509459180787, 0.13892439715649635, 0.1101134512587187, 0.1132080425775142, 0.09732171069671065, 0.11972656307852178, 0.10287761958605944, 0.12372397808965493, 0.1209592942820351]","[0.5472140183586105, 0.3365611508818147, 0.6846815067249667, 0.3867666958852881, 0.5149560983624637, 0.3663700625218874, 0.40415830041353384, 0.31103858197391476, 0.5803500114587516, 0.31119407937683413, 0.3366477536594803, 0.36021941043540523, 0.41677319146948905, 0.3303403537761561, 0.372491547884965, 0.32582350049669206, 0.3591796892355653, 0.3670560172596383, 0.3711719342689648, 0.3769128041628787]"
50%,"Jensen-Shannon
 divergence",health,0.0681/0.0681,0.0649/0.0325,0.0818/0.0818,0.0593/0.0593,0.0514/0.0522,0.0553/0.0553,0.0589/0.0589,0.0614/0.0352,0.0717/0.0717,0.0439/0.0439,0.0613/0.0349,0.0603/0.041,0.066/0.0472,0.0614/0.0614,0.0637/0.0447,0.0434/0.0434,0.0564/0.0372,0.0616/0.0474,0.056/0.056,0.0561/0.0359,0.0455/0.0455,-,0.0568/0.0491,,0.05081367061203244,0.4389436558138781,0.7519693157198081,2.2120339661940003,"[0.06814380389060629, 0.05930463911474408, 0.051419593990378154, 0.058939837797810424, 0.06140067527507468, 0.043448948697312854, 0.045472486435919154]","[0.06814380389060629, 0.03251353225336866, 0.08183486310334971, 0.05930463911474408, 0.05215943336639933, 0.05534530121125808, 0.058939837797810424, 0.03517369598320662, 0.07174171925479263, 0.03487526214285727, 0.04100511066205948, 0.04717153055239073, 0.06140067527507468, 0.043448948697312854, 0.0372360188428908, 0.04742434748815045, 0.05602923840135694, 0.0359005993155898, 0.045472486435919154, 0.04906026122456771]","[0.13628760778121257, 0.09741294642606886, 0.16366972620669942, 0.11860927822948816, 0.10357902735677749, 0.11069060242251616, 0.11787967559562085, 0.09653455501348938, 0.14348343850958528, 0.09619998386229588, 0.10134893269269121, 0.11316756836993083, 0.12280135055014936, 0.08689789739462571, 0.09360708469113638, 0.1090008675307329, 0.11205847680271387, 0.09196019441055223, 0.09094497287183831, 0.10589977947587534]"
70%,"Hellinger
 distance",health,0.2835/0.2835,0.256/0.1547,0.3236/0.3236,0.2239/0.2239,0.2916/0.2116,0.2305/0.2305,0.238/0.238,0.2469/0.1352,0.2715/0.2715,0.2122/0.2122,0.2677/0.1295,0.2482/0.1731,0.2747/0.1479,0.2472/0.2472,0.2758/0.1767,0.2329/0.2329,0.2196/0.1522,0.2885/0.1873,0.2291/0.2291,0.2028/0.1286,0.2045/0.2045,-,0.2528/0.1491,,0.28526421314647976,2.020829132637816,3.180007917415659,9.08744128275517,"[0.28354966546733595, 0.32356496360384857, 0.22390097480622878, 0.23801506662833427, 0.23290247840610862, 0.22914394582656952, 0.20448782475291036]","[0.28354966546733595, 0.1546760448036048, 0.32356496360384857, 0.22390097480622878, 0.2116044948369014, 0.2304571167628829, 0.23801506662833427, 0.13517910613102918, 0.271478321507335, 0.1295120539422552, 0.17312336626972893, 0.14793882778032713, 0.24720164243129705, 0.23290247840610862, 0.1522264510643918, 0.1873381894326015, 0.22914394582656952, 0.12855642032406434, 0.20448782475291036, 0.14906553426926733]","[0.5670993309346719, 0.41070141978681146, 0.6471299272076971, 0.44780194961245756, 0.5031792506659665, 0.4609142335257658, 0.47603013325666854, 0.38205306542121836, 0.54295664301467, 0.39721743542816856, 0.4213371557733714, 0.42266210486533606, 0.4944032848625941, 0.46580495681221723, 0.3717930926805554, 0.4758403484450974, 0.45828789165313905, 0.33133793068150874, 0.4089756495058207, 0.40191547862143223]"
70%,"Wasserstein
 distance",health,0.012/0.012,0.0122/0.0073,0.0157/0.0157,0.0074/0.0074,0.0202/0.0106,0.0101/0.0101,0.009/0.009,0.0073/0.0048,0.0097/0.0097,0.0086/0.0086,0.0081/0.0055,0.0075/0.0095,0.0114/0.0053,0.0072/0.0072,0.0105/0.0054,0.0115/0.0177,0.008/0.0092,0.0099/0.0062,0.0068/0.0068,0.0127/0.0149,0.0113/0.0113,-,0.0138/0.0108,,0.00574008481372955,0.10628300934343683,0.15154889600779492,0.40292376597382074,"[0.012007963142387851, 0.01566063148000507, 0.007438613885481985, 0.020158546794536242, 0.00727057180929098, 0.00719330443389448, 0.011526783590864773, 0.00797846360571634, 0.011308045787529555]","[0.012007963142387851, 0.007254077776533641, 0.01566063148000507, 0.007438613885481985, 0.01061841979870406, 0.010127744305477809, 0.00900946063395414, 0.00479355337658471, 0.00966009188358214, 0.00551333195673909, 0.0095198705696544, 0.00531671299627519, 0.007193304433894479, 0.01772302921779725, 0.009202478028530591, 0.0061798335913718205, 0.006837557330327119, 0.01491826756374246, 0.011308045787529555, 0.010791710099850067]","[0.024015926284775703, 0.01944419185067374, 0.03132126296001014, 0.01487722777096397, 0.0307769665932403, 0.02025548861095562, 0.01801892126790828, 0.01206412518587569, 0.01932018376716428, 0.01366104453803212, 0.01702614032545805, 0.016755914882463453, 0.014386608867788959, 0.029249812808662023, 0.01718094163424693, 0.016077064403889292, 0.013675114660654238, 0.027580411413882323, 0.02261609157505911, 0.024620326572116484]"
70%,"Total variation
 distance",health,0.2602/0.2602,0.2131/0.1398,0.3111/0.3111,0.1692/0.1692,0.3011/0.2429,0.1906/0.1906,0.1875/0.1875,0.1746/0.1015,0.2646/0.2646,0.191/0.191,0.2/0.1117,0.1647/0.1511,0.2101/0.1175,0.1951/0.1951,0.2066/0.1605,0.1923/0.1989,0.1467/0.1666,0.212/0.151,0.1708/0.1708,0.2017/0.18,0.1895/0.1895,-,0.2128/0.1381,,0.1258886620832797,2.0178748023522393,2.890873244317757,11.443805750629958,"[0.2602106240098617, 0.3111069824243481, 0.16919863046211153, 0.18750851298291157, 0.26460847995005093, 0.19233702615564757, 0.1467130917757402, 0.17082858796241732, 0.18947420454587072]","[0.2602106240098617, 0.13982972377709216, 0.3111069824243481, 0.16919863046211153, 0.2429355479355479, 0.1905532801363946, 0.18750851298291157, 0.10153008458871808, 0.26460847995005093, 0.11174546450937273, 0.15113974575737593, 0.11754409552749152, 0.1951126054512739, 0.19891597352406865, 0.1666218882070911, 0.15100711106507642, 0.17082858796241732, 0.18001752593905493, 0.18947420454587072, 0.1380939554438658]","[0.7806318720295852, 0.4927319889795213, 0.9333209472730443, 0.5075958913863345, 0.7869664882314993, 0.5716598404091838, 0.5625255389487347, 0.37766239156628684, 0.7938254398501527, 0.4235190878120223, 0.46701881324730204, 0.44517556023204125, 0.5853378163538216, 0.5901689732037849, 0.47995686818992245, 0.5140419936112435, 0.512485763887252, 0.5617498129387438, 0.5684226136376122, 0.4890080488418681]"
